RESERVATION_NO,Permit_No,DATE_,TIME_FROM,TIME_TO,SEX_,AGE_,Assembly_POINT,Permit_KIND
478523876,94940402,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523877,94940403,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
478523878,94940404,06/09/2021,6:00 PM,9:00 PM,MALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
478523879,94940405,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478523880,94940406,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523881,94940407,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
478523882,94940408,06/09/2021,6:00 PM,9:00 PM,FEMALE,26,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523883,94940409,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523884,94940410,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523885,94940411,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523886,94940412,06/09/2021,6:00 PM,9:00 PM,MALE,92,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523887,94940413,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523888,94940414,06/09/2021,6:00 PM,9:00 PM,FEMALE,42,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523889,94940415,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523890,94940416,06/09/2021,6:00 PM,9:00 PM,FEMALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
478523891,94940417,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
478523892,94940418,06/09/2021,6:00 PM,9:00 PM,MALE,35,Bab Al Salam Square,Visiting the Prophet Muhammed
478523893,94940419,06/09/2021,6:00 PM,9:00 PM,MALE,78,Bab Al Salam Square,Visiting the Prophet Muhammed
478523894,94940420,06/09/2021,6:00 PM,9:00 PM,MALE,75,Bab Al Salam Square,Visiting the Prophet Muhammed
478523895,94940421,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
478523896,94940422,06/09/2021,6:00 PM,9:00 PM,FEMALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
478523897,94940423,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
478523898,94940424,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523899,94940425,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523900,94940426,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478523901,94940427,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523902,94940428,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
478523903,94940429,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
478523904,94940430,06/09/2021,6:00 PM,9:00 PM,FEMALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478523905,94940431,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
478523906,94940432,06/09/2021,6:00 PM,9:00 PM,FEMALE,37,Bab Al Salam Square,Visiting the Prophet Muhammed
478523907,94940433,06/09/2021,6:00 PM,9:00 PM,MALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
478523908,94940434,06/09/2021,6:00 PM,9:00 PM,MALE,45,Bab Al Salam Square,Visiting the Prophet Muhammed
478523909,94940435,06/09/2021,6:00 PM,9:00 PM,MALE,75,Bab Al Salam Square,Visiting the Prophet Muhammed
478523910,94940436,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523911,94940437,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
478523912,94940438,06/09/2021,6:00 PM,9:00 PM,FEMALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
478523913,94940439,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478523914,94940440,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523915,94940441,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
478523916,94940442,06/09/2021,6:00 PM,9:00 PM,MALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
478523917,94940443,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
478523918,94940444,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Visiting the Prophet Muhammed
478523919,94940445,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Visiting the Prophet Muhammed
478523920,94940446,06/09/2021,6:00 PM,9:00 PM,FEMALE,92,Bab Al Salam Square,Visiting the Prophet Muhammed
478523921,94940447,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Visiting the Prophet Muhammed
478523922,94940448,06/09/2021,6:00 PM,9:00 PM,FEMALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
478523923,94940449,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
478523924,94940450,06/09/2021,6:00 PM,9:00 PM,MALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
478523925,94940451,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
478523926,94940452,06/09/2021,6:00 PM,9:00 PM,MALE,35,Bab Al Salam Square,Visiting the Prophet Muhammed
478523927,94940453,06/09/2021,6:00 PM,9:00 PM,MALE,78,Bab Al Salam Square,Visiting the Prophet Muhammed
478523928,94940454,06/09/2021,6:00 PM,9:00 PM,FEMALE,95,Bab Al Salam Square,Visiting the Prophet Muhammed
478523929,94940455,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Visiting the Prophet Muhammed
478523930,94940456,06/09/2021,6:00 PM,9:00 PM,FEMALE,85,Bab Al Salam Square,Visiting the Prophet Muhammed
478523931,94940457,06/09/2021,6:00 PM,9:00 PM,MALE,97,Bab Al Salam Square,Visiting the Prophet Muhammed
478523932,94940458,06/09/2021,6:00 PM,9:00 PM,MALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
478523933,94940459,06/09/2021,6:00 PM,9:00 PM,MALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
478523934,94940460,06/09/2021,6:00 PM,9:00 PM,MALE,23,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523935,94940461,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523936,94940462,06/09/2021,6:00 PM,9:00 PM,FEMALE,25,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523937,94940463,06/09/2021,6:00 PM,9:00 PM,MALE,26,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523938,94940464,06/09/2021,6:00 PM,9:00 PM,FEMALE,62,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523939,94940465,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523940,94940466,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523941,94940467,06/09/2021,6:00 PM,9:00 PM,MALE,92,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523942,94940468,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Visiting the Prophet Muhammed
478523943,94940469,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
478523944,94940470,06/09/2021,6:00 PM,9:00 PM,FEMALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
478523945,94940471,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478523946,94940472,06/09/2021,6:00 PM,9:00 PM,FEMALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
478523947,94940473,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
478523948,94940474,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
478523949,94940475,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523950,94940476,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523951,94940477,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478523952,94940478,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523953,94940479,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
478523954,94940480,06/09/2021,6:00 PM,9:00 PM,FEMALE,66,Bab Al Salam Square,Visiting the Prophet Muhammed
478523955,94940481,06/09/2021,6:00 PM,9:00 PM,MALE,61,Bab Al Salam Square,Visiting the Prophet Muhammed
478523956,94940482,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
478523957,94940483,06/09/2021,6:00 PM,9:00 PM,MALE,63,Bab Al Salam Square,Visiting the Prophet Muhammed
478523958,94940484,06/09/2021,6:00 PM,9:00 PM,MALE,78,Bab Al Salam Square,Visiting the Prophet Muhammed
478523959,94940485,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
478523960,94940486,06/09/2021,6:00 PM,9:00 PM,FEMALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
478523961,94940487,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478523962,94940488,06/09/2021,6:00 PM,9:00 PM,FEMALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
478523963,94940489,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
478523964,94940490,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
478523965,94940491,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523966,94940492,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523967,94940493,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478523968,94940494,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523969,94940495,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
478523970,94940496,06/09/2021,6:00 PM,9:00 PM,FEMALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
478523971,94940497,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478523972,94940498,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
478523973,94940499,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
478523974,94940500,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
478523975,94940501,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523976,94940502,06/09/2021,6:00 PM,9:00 PM,FEMALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523977,94940503,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478523978,94940504,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523979,94940505,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
478523980,94940506,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478523981,94940507,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
478523982,94940508,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
478523983,94940509,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
478523984,94940510,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478523985,94940511,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523986,94940512,06/09/2021,6:00 PM,9:00 PM,FEMALE,57,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523987,94940513,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523988,94940514,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523989,94940515,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523990,94940516,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523991,94940517,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523992,94940518,06/09/2021,6:00 PM,9:00 PM,FEMALE,37,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523993,94940519,06/09/2021,6:00 PM,9:00 PM,MALE,77,Bab Al Salam Square,Prayer in the Prophet's Mosque
478523994,94940520,06/09/2021,6:00 PM,9:00 PM,FEMALE,45,Bab Al Salam Square,Visiting the Prophet Muhammed
478523995,94940521,06/09/2021,6:00 PM,9:00 PM,MALE,75,Bab Al Salam Square,Visiting the Prophet Muhammed
478523996,94940522,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478523997,94940523,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
478523998,94940524,06/09/2021,6:00 PM,9:00 PM,MALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
478523999,94940525,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478524000,94940526,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478524001,94940527,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
478524002,94940528,06/09/2021,6:00 PM,9:00 PM,FEMALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
478524003,94940529,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478524004,94940530,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
478524005,94940531,06/09/2021,6:00 PM,9:00 PM,MALE,37,Bab Al Salam Square,Visiting the Prophet Muhammed
478524006,94940532,06/09/2021,6:00 PM,9:00 PM,MALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
478524007,94940533,06/09/2021,6:00 PM,9:00 PM,MALE,23,Bab Al Salam Square,Visiting the Prophet Muhammed
478524008,94940534,06/09/2021,6:00 PM,9:00 PM,FEMALE,24,Bab Al Salam Square,Visiting the Prophet Muhammed
478524009,94940535,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
478524010,94940536,06/09/2021,6:00 PM,9:00 PM,FEMALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
478524011,94940537,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
478524012,94940538,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Visiting the Prophet Muhammed
478524013,94940539,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Visiting the Prophet Muhammed
478524014,94940540,06/09/2021,6:00 PM,9:00 PM,MALE,92,Bab Al Salam Square,Visiting the Prophet Muhammed
478524015,94940541,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Visiting the Prophet Muhammed
478524016,94940542,06/09/2021,6:00 PM,9:00 PM,FEMALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
478524017,94940543,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
478524018,94940544,06/09/2021,6:00 PM,9:00 PM,FEMALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
478524019,94940545,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
478524020,94940546,06/09/2021,6:00 PM,9:00 PM,MALE,35,Bab Al Salam Square,Visiting the Prophet Muhammed
478524021,94940547,06/09/2021,6:00 PM,9:00 PM,MALE,78,Bab Al Salam Square,Visiting the Prophet Muhammed
478524022,94940548,06/09/2021,6:00 PM,9:00 PM,MALE,95,Bab Al Salam Square,Visiting the Prophet Muhammed
478524023,94940549,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Visiting the Prophet Muhammed
478524024,94940550,06/09/2021,6:00 PM,9:00 PM,FEMALE,85,Bab Al Salam Square,Visiting the Prophet Muhammed
478524025,94940551,06/09/2021,6:00 PM,9:00 PM,MALE,97,Bab Al Salam Square,Visiting the Prophet Muhammed
478524026,94940552,06/09/2021,6:00 PM,9:00 PM,FEMALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
478524027,94940553,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478524028,94940554,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
478524029,94940555,06/09/2021,6:00 PM,9:00 PM,MALE,34,Bab Al Salam Square,Visiting the Prophet Muhammed
478524030,94940556,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478524031,94940557,06/09/2021,6:00 PM,9:00 PM,MALE,98,Bab Al Salam Square,Visiting the Prophet Muhammed
478524032,94940558,06/09/2021,6:00 PM,9:00 PM,FEMALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478524033,94940559,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
478524034,94940560,06/09/2021,6:00 PM,9:00 PM,FEMALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
478524035,94940561,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478524036,94940562,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478524037,94940563,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
478524038,94940564,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524039,94940565,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524040,94940566,06/09/2021,6:00 PM,9:00 PM,FEMALE,19,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524041,94940567,06/09/2021,6:00 PM,9:00 PM,MALE,37,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524042,94940568,06/09/2021,6:00 PM,9:00 PM,FEMALE,77,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524043,94940569,06/09/2021,6:00 PM,9:00 PM,MALE,23,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524044,94940570,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524045,94940571,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Prayer in the Prophet's Mosque
478524046,94940572,06/09/2021,6:00 PM,9:00 PM,MALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
478524047,94940573,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
478524048,94940574,06/09/2021,6:00 PM,9:00 PM,FEMALE,52,Bab Al Salam Square,Visiting the Prophet Muhammed
478524049,94940575,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Visiting the Prophet Muhammed
478524050,94940576,06/09/2021,6:00 PM,9:00 PM,FEMALE,92,Bab Al Salam Square,Visiting the Prophet Muhammed
478524051,94940577,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Visiting the Prophet Muhammed
478524052,94940578,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
478524053,94940579,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
478524054,94940580,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478524055,94940581,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
478524056,94940582,06/09/2021,6:00 PM,9:00 PM,FEMALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
478524057,94940583,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
478524058,94940584,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478524059,94940585,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478524060,94940586,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478524061,94940587,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478524062,94940588,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
478524063,94940589,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
478524064,94940590,06/09/2021,6:00 PM,9:00 PM,FEMALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
478524065,94940591,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
478524066,94940592,06/09/2021,6:00 PM,9:00 PM,FEMALE,37,Bab Al Salam Square,Visiting the Prophet Muhammed
478524067,94940593,06/09/2021,6:00 PM,9:00 PM,MALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
478524068,94940594,06/09/2021,6:00 PM,9:00 PM,MALE,45,Bab Al Salam Square,Visiting the Prophet Muhammed
478524069,94940595,06/09/2021,6:00 PM,9:00 PM,MALE,75,Bab Al Salam Square,Visiting the Prophet Muhammed
478524070,94940596,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
478524071,94940597,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
478524072,94940598,06/09/2021,6:00 PM,9:00 PM,FEMALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
478524073,94940599,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
478524074,94940600,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
478524075,94940601,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
